source,target
SP_1220,SP_0283
SP_1220,SP_0284
SP_1220,SP_0061
SP_1220,SP_0282
SP_1220,SP_0064
SP_1220,SP_0106
SP_1220,SP_1176
SP_1220,SP_0758
SP_1220,SP_1722
SP_1220,SP_1329
SP_1220,SP_1676
SP_1220,SP_1884
SP_1220,SP_1885
SP_1220,SP_0251
SP_1220,SP_0245
SP_1220,SP_0459
SP_1220,SP_0250
SP_1220,SP_0308
SP_1220,SP_0474
SP_1220,SP_0310
SP_1220,SP_0249
SP_1220,SP_2024
SP_1220,SP_2022
SP_1220,SP_0248
SP_1220,SP_0305
SP_1220,SP_2023
SP_1220,SP_0317
SP_1220,SP_1185
SP_1220,SP_1186
SP_1220,SP_0476
SP_1220,SP_0478
SP_1220,SP_1173
SP_1220,SP_0877
SP_1220,SP_1618
SP_1220,SP_1617
SP_1220,SP_1619
SP_1220,SP_1684
SP_1884,SP_0446
SP_1884,SP_1163
SP_1884,SP_1164
SP_1884,SP_0445
SP_1885,SP_0446
SP_1885,SP_1163
SP_1885,SP_1164
SP_1885,SP_0445
SP_1884,SP_1014
SP_1885,SP_1014
SP_1884,SP_0351
SP_1884,SP_0355
SP_1884,SP_0352
SP_1884,SP_0353
SP_1885,SP_0351
SP_1885,SP_0355
SP_1885,SP_0352
SP_1885,SP_0353
SP_0251,SP_0446
SP_0251,SP_1163
SP_0251,SP_1164
SP_0251,SP_0445
SP_0245,SP_0446
SP_0245,SP_1163
SP_0245,SP_1164
SP_0245,SP_0445
SP_0459,SP_0446
SP_0459,SP_1163
SP_0459,SP_1164
SP_0459,SP_0445
SP_0251,SP_1014
SP_0245,SP_1014
SP_0459,SP_1014
SP_0251,SP_0351
SP_0251,SP_0355
SP_0251,SP_0352
SP_0251,SP_0353
SP_0245,SP_0351
SP_0245,SP_0355
SP_0245,SP_0352
SP_0245,SP_0353
SP_0459,SP_0351
SP_0459,SP_0355
SP_0459,SP_0352
SP_0459,SP_0353
SP_0250,SP_0446
SP_0250,SP_1163
SP_0250,SP_1164
SP_0250,SP_0445
SP_0308,SP_0446
SP_0308,SP_1163
SP_0308,SP_1164
SP_0308,SP_0445
SP_0474,SP_0446
SP_0474,SP_1163
SP_0474,SP_1164
SP_0474,SP_0445
SP_0310,SP_0446
SP_0310,SP_1163
SP_0310,SP_1164
SP_0310,SP_0445
SP_0249,SP_0446
SP_0249,SP_1163
SP_0249,SP_1164
SP_0249,SP_0445
SP_2024,SP_0446
SP_2024,SP_1163
SP_2024,SP_1164
SP_2024,SP_0445
SP_2022,SP_0446
SP_2022,SP_1163
SP_2022,SP_1164
SP_2022,SP_0445
SP_0248,SP_0446
SP_0248,SP_1163
SP_0248,SP_1164
SP_0248,SP_0445
SP_0305,SP_0446
SP_0305,SP_1163
SP_0305,SP_1164
SP_0305,SP_0445
SP_2023,SP_0446
SP_2023,SP_1163
SP_2023,SP_1164
SP_2023,SP_0445
SP_0317,SP_0446
SP_0317,SP_1163
SP_0317,SP_1164
SP_0317,SP_0445
SP_0665,SP_0446
SP_0665,SP_1163
SP_0665,SP_1164
SP_0665,SP_0445
SP_1185,SP_0446
SP_1185,SP_1163
SP_1185,SP_1164
SP_1185,SP_0445
SP_1186,SP_0446
SP_1186,SP_1163
SP_1186,SP_1164
SP_1186,SP_0445
SP_0476,SP_0446
SP_0476,SP_1163
SP_0476,SP_1164
SP_0476,SP_0445
SP_0478,SP_0446
SP_0478,SP_1163
SP_0478,SP_1164
SP_0478,SP_0445
SP_1173,SP_0446
SP_1173,SP_1163
SP_1173,SP_1164
SP_1173,SP_0445
SP_0877,SP_0446
SP_0877,SP_1163
SP_0877,SP_1164
SP_0877,SP_0445
SP_1618,SP_0446
SP_1618,SP_1163
SP_1618,SP_1164
SP_1618,SP_0445
SP_1617,SP_0446
SP_1617,SP_1163
SP_1617,SP_1164
SP_1617,SP_0445
SP_1619,SP_0446
SP_1619,SP_1163
SP_1619,SP_1164
SP_1619,SP_0445
SP_1684,SP_0446
SP_1684,SP_1163
SP_1684,SP_1164
SP_1684,SP_0445
SP_0250,SP_1014
SP_0308,SP_1014
SP_0474,SP_1014
SP_0310,SP_1014
SP_0249,SP_1014
SP_2024,SP_1014
SP_2022,SP_1014
SP_0248,SP_1014
SP_0305,SP_1014
SP_2023,SP_1014
SP_0250,SP_0351
SP_0250,SP_0355
SP_0250,SP_0352
SP_0250,SP_0353
SP_0308,SP_0351
SP_0308,SP_0355
SP_0308,SP_0352
SP_0308,SP_0353
SP_0474,SP_0351
SP_0474,SP_0355
SP_0474,SP_0352
SP_0474,SP_0353
SP_0310,SP_0351
SP_0310,SP_0355
SP_0310,SP_0352
SP_0310,SP_0353
SP_0249,SP_0351
SP_0249,SP_0355
SP_0249,SP_0352
SP_0249,SP_0353
SP_2024,SP_0351
SP_2024,SP_0355
SP_2024,SP_0352
SP_2024,SP_0353
SP_2022,SP_0351
SP_2022,SP_0355
SP_2022,SP_0352
SP_2022,SP_0353
SP_0248,SP_0351
SP_0248,SP_0355
SP_0248,SP_0352
SP_0248,SP_0353
SP_0305,SP_0351
SP_0305,SP_0355
SP_0305,SP_0352
SP_0305,SP_0353
SP_2023,SP_0351
SP_2023,SP_0355
SP_2023,SP_0352
SP_2023,SP_0353
SP_0317,SP_1014
SP_0665,SP_1014
SP_1185,SP_1014
SP_1186,SP_1014
SP_0476,SP_1014
SP_0478,SP_1014
SP_1173,SP_1014
SP_0877,SP_1014
SP_1618,SP_1014
SP_1617,SP_1014
SP_1619,SP_1014
SP_1684,SP_1014
SP_0317,SP_0351
SP_0317,SP_0355
SP_0317,SP_0352
SP_0317,SP_0353
SP_0665,SP_0396
SP_0665,SP_0394
SP_0665,SP_2163
SP_0665,SP_0062
SP_0665,SP_2162
SP_0665,SP_2164
SP_0665,SP_2161
SP_0665,SP_0063
SP_0665,SP_0283
SP_0665,SP_0284
SP_0665,SP_0061
SP_0665,SP_0282
SP_0665,SP_0064
SP_0665,SP_0106
SP_0665,SP_1176
SP_0665,SP_1220
SP_0665,SP_0758
SP_0665,SP_1722
SP_0665,SP_1329
SP_0665,SP_1676
SP_0665,SP_1884
SP_0665,SP_1885
SP_0665,SP_0251
SP_0665,SP_0245
SP_0665,SP_0459
SP_0665,SP_0250
SP_0665,SP_0308
SP_0665,SP_0474
SP_0665,SP_0310
SP_0665,SP_0249
SP_0665,SP_2024
SP_0665,SP_2022
SP_0665,SP_0248
SP_0665,SP_0305
SP_0665,SP_2023
SP_0665,SP_0317
SP_0665,SP_1185
SP_0665,SP_1186
SP_0665,SP_0476
SP_0665,SP_0478
SP_0665,SP_1173
SP_0665,SP_0877
SP_0665,SP_1618
SP_0665,SP_1617
SP_0665,SP_1619
SP_0665,SP_1684
SP_0665,SP_0351
SP_0665,SP_0355
SP_0665,SP_0352
SP_0665,SP_0353
SP_1185,SP_0351
SP_1185,SP_0355
SP_1185,SP_0352
SP_1185,SP_0353
SP_1186,SP_0351
SP_1186,SP_0355
SP_1186,SP_0352
SP_1186,SP_0353
SP_0476,SP_0351
SP_0476,SP_0355
SP_0476,SP_0352
SP_0476,SP_0353
SP_0478,SP_0351
SP_0478,SP_0355
SP_0478,SP_0352
SP_0478,SP_0353
SP_1173,SP_0351
SP_1173,SP_0355
SP_1173,SP_0352
SP_1173,SP_0353
SP_0877,SP_0351
SP_0877,SP_0355
SP_0877,SP_0352
SP_0877,SP_0353
SP_1618,SP_0351
SP_1618,SP_0355
SP_1618,SP_0352
SP_1618,SP_0353
SP_1617,SP_0351
SP_1617,SP_0355
SP_1617,SP_0352
SP_1617,SP_0353
SP_1619,SP_0351
SP_1619,SP_0355
SP_1619,SP_0352
SP_1619,SP_0353
SP_1684,SP_0351
SP_1684,SP_0355
SP_1684,SP_0352
SP_1684,SP_0353
SP_0856,SP_2069
SP_0856,SP_0290
SP_0856,SP_0197
SP_0856,SP_0502
SP_0035,SP_2069
SP_1084,SP_2069
SP_0187,SP_2069
SP_1544,SP_2069
SP_1590,SP_2069
SP_1589,SP_2069
SP_0437,SP_2069
SP_0438,SP_2069
SP_0436,SP_2069
SP_0266,SP_2069
SP_0494,SP_2069
SP_1276,SP_2069
SP_1275,SP_2069
SP_0045,SP_2069
SP_0138,SP_2069
SP_1817,SP_2069
SP_1816,SP_2069
SP_0046,SP_2069
SP_1445,SP_2069
SP_0665,SP_2069
SP_1468,SP_2069
SP_1467,SP_2069
SP_0035,SP_0290
SP_0035,SP_0197
SP_0035,SP_0502
SP_1084,SP_0290
SP_1084,SP_0197
SP_0187,SP_0290
SP_0187,SP_0197
SP_1084,SP_0502
SP_0187,SP_0502
SP_1544,SP_0290
SP_1544,SP_0197
SP_1544,SP_0502
SP_1590,SP_0856
SP_1589,SP_0856
SP_1590,SP_0035
SP_1589,SP_0035
SP_1590,SP_1084
SP_1590,SP_0187
SP_1589,SP_1084
SP_1589,SP_0187
SP_1590,SP_1544
SP_1589,SP_1544
SP_1590,SP_1881
SP_1589,SP_1881
SP_1590,SP_0290
SP_1590,SP_0197
SP_1589,SP_0290
SP_1589,SP_0197
SP_1590,SP_0266
SP_1589,SP_0266
SP_1590,SP_1306
SP_1589,SP_1306
SP_1590,SP_0931
SP_1589,SP_0931
SP_1590,SP_1816
SP_1590,SP_0665
SP_1589,SP_1816
SP_1589,SP_0665
SP_1590,SP_0502
SP_1589,SP_0502
SP_0437,SP_1881
SP_0438,SP_1881
SP_0436,SP_1881
SP_0494,SP_1881
SP_1276,SP_1881
SP_1275,SP_1881
SP_0045,SP_1881
SP_0138,SP_1881
SP_1817,SP_1881
SP_1816,SP_1881
SP_0046,SP_1881
SP_1445,SP_1881
SP_1468,SP_1881
SP_1467,SP_1881
SP_0437,SP_0856
SP_0438,SP_0856
SP_0436,SP_0856
SP_0437,SP_0035
SP_0438,SP_0035
SP_0436,SP_0035
SP_0437,SP_1084
SP_0437,SP_0187
SP_0438,SP_1084
SP_0438,SP_0187
SP_0436,SP_1084
SP_0436,SP_0187
SP_0437,SP_1544
SP_0438,SP_1544
SP_0436,SP_1544
SP_0437,SP_0290
SP_0437,SP_0197
SP_0438,SP_0290
SP_0438,SP_0197
SP_0436,SP_0290
SP_0436,SP_0197
SP_0437,SP_0266
SP_0438,SP_0266
SP_0436,SP_0266
SP_0437,SP_1306
SP_0438,SP_1306
SP_0436,SP_1306
SP_0437,SP_0931
SP_0438,SP_0931
SP_0436,SP_0931
SP_0437,SP_1816
SP_0437,SP_0665
SP_0438,SP_1816
SP_0438,SP_0665
SP_0436,SP_1816
SP_0436,SP_0665
SP_0437,SP_0502
SP_0438,SP_0502
SP_0436,SP_0502
SP_0266,SP_0290
SP_0266,SP_0197
SP_0494,SP_0290
SP_0494,SP_0197
SP_1276,SP_0290
SP_1276,SP_0197
SP_1275,SP_0290
SP_1275,SP_0197
SP_0045,SP_0290
SP_0045,SP_0197
SP_0138,SP_0290
SP_0138,SP_0197
SP_1817,SP_0290
SP_1817,SP_0197
SP_1816,SP_0290
SP_1816,SP_0197
SP_0046,SP_0290
SP_0046,SP_0197
SP_1445,SP_0290
SP_1445,SP_0197
SP_0665,SP_0290
SP_0665,SP_0197
SP_1468,SP_0290
SP_1468,SP_0197
SP_1467,SP_0290
SP_1467,SP_0197
SP_0266,SP_0502
SP_0494,SP_0856
SP_0494,SP_0035
SP_0494,SP_1084
SP_0494,SP_0187
SP_0494,SP_1544
SP_0494,SP_0266
SP_0494,SP_1306
SP_0494,SP_0931
SP_0494,SP_1816
SP_0494,SP_0665
SP_0494,SP_0502
SP_1276,SP_0856
SP_1275,SP_0856
SP_1276,SP_0035
SP_1275,SP_0035
SP_1276,SP_1084
SP_1276,SP_0187
SP_1275,SP_1084
SP_1275,SP_0187
SP_1276,SP_1544
SP_1275,SP_1544
SP_1276,SP_0266
SP_1275,SP_0266
SP_1276,SP_1306
SP_1275,SP_1306
SP_1276,SP_0931
SP_1275,SP_0931
SP_1276,SP_1816
SP_1276,SP_0665
SP_1275,SP_1816
SP_1275,SP_0665
SP_1276,SP_0502
SP_1275,SP_0502
SP_0045,SP_1306
SP_0138,SP_1306
SP_1817,SP_1306
SP_1816,SP_1306
SP_0046,SP_1306
SP_1445,SP_1306
SP_1468,SP_1306
SP_1467,SP_1306
SP_0045,SP_0856
SP_0045,SP_0035
SP_0045,SP_1084
SP_0045,SP_0187
SP_0045,SP_1544
SP_0045,SP_0266
SP_0045,SP_0931
SP_0045,SP_1816
SP_0045,SP_0665
SP_0045,SP_0502
SP_0138,SP_0856
SP_0138,SP_0035
SP_0138,SP_1084
SP_0138,SP_0187
SP_0138,SP_1544
SP_0138,SP_0266
SP_0138,SP_0931
SP_0138,SP_1816
SP_0138,SP_0665
SP_0138,SP_0502
SP_1817,SP_0856
SP_1816,SP_0856
SP_1817,SP_0035
SP_1816,SP_0035
SP_1817,SP_1084
SP_1817,SP_0187
SP_1816,SP_1084
SP_1816,SP_0187
SP_1817,SP_1544
SP_1816,SP_1544
SP_1817,SP_0266
SP_1816,SP_0266
SP_1817,SP_0931
SP_1816,SP_0931
SP_1817,SP_0665
SP_1817,SP_0502
SP_1816,SP_0502
SP_0046,SP_0856
SP_0046,SP_0035
SP_0046,SP_1084
SP_0046,SP_0187
SP_0046,SP_1544
SP_0046,SP_0266
SP_0046,SP_0931
SP_0046,SP_1816
SP_0046,SP_0665
SP_0046,SP_0502
SP_1445,SP_0856
SP_1445,SP_0035
SP_1445,SP_1084
SP_1445,SP_0187
SP_1445,SP_1544
SP_1445,SP_0266
SP_1445,SP_0931
SP_1445,SP_1816
SP_1445,SP_0665
SP_1445,SP_0502
SP_1468,SP_0931
SP_1467,SP_0931
SP_0665,SP_0502
SP_1468,SP_0856
SP_1467,SP_0856
SP_1468,SP_0035
SP_1467,SP_0035
SP_1468,SP_1084
SP_1468,SP_0187
SP_1467,SP_1084
SP_1467,SP_0187
SP_1468,SP_1544
SP_1467,SP_1544
SP_1468,SP_0266
SP_1467,SP_0266
SP_1468,SP_1816
SP_1468,SP_0665
SP_1467,SP_1816
SP_1467,SP_0665
SP_1468,SP_0502
SP_1467,SP_0502
SP_2092,SP_1076
SP_2092,SP_0102
SP_2021,SP_1883
SP_0265,SP_1883
SP_2021,SP_0675
SP_2021,SP_0648
SP_0265,SP_0675
SP_0265,SP_0648
SP_2021,SP_2107
SP_0265,SP_2107
SP_2021,SP_0668
SP_0265,SP_0668
SP_2021,SP_1898
SP_0265,SP_1898
SP_0303,SP_0668
SP_0578,SP_0668
SP_0312,SP_0668
SP_1580,SP_0668
SP_0303,SP_1883
SP_0578,SP_1883
SP_0303,SP_0675
SP_0303,SP_0648
SP_0578,SP_0675
SP_0578,SP_0648
SP_0303,SP_2107
SP_0578,SP_2107
SP_0303,SP_2021
SP_0303,SP_0265
SP_0578,SP_2021
SP_0578,SP_0265
SP_0303,SP_1898
SP_0578,SP_1898
SP_0312,SP_1883
SP_0312,SP_0675
SP_0312,SP_0648
SP_0312,SP_2107
SP_0312,SP_2021
SP_0312,SP_0265
SP_0312,SP_1898
SP_1580,SP_1883
SP_1580,SP_0675
SP_1580,SP_0648
SP_1580,SP_2107
SP_1580,SP_2021
SP_1580,SP_0265
SP_1580,SP_1898
SP_2210,SP_1525
SP_2210,SP_2096
SP_2210,SP_2044
SP_2056,SP_1525
SP_2056,SP_2096
SP_2056,SP_2044
SP_1525,SP_2096
SP_1525,SP_2044
SP_1084,SP_1475
SP_1084,SP_1474
SP_0187,SP_1475
SP_0187,SP_1474
SP_1084,SP_0051
SP_0187,SP_0051
SP_1084,SP_1024
SP_0187,SP_1024
SP_1084,SP_1383
SP_0187,SP_1383
SP_1084,SP_1521
SP_0187,SP_1521
SP_1084,SP_1698
SP_0187,SP_1698
SP_1525,SP_0764
SP_1978,SP_0917
SP_1978,SP_1530
SP_1978,SP_0713
SP_1084,SP_2114
SP_0187,SP_2114
SP_1084,SP_1277
SP_0187,SP_1277
SP_1084,SP_0019
SP_0187,SP_0019
SP_1084,SP_1970
SP_0187,SP_1970
SP_1084,SP_0138
SP_0187,SP_0138
SP_1084,SP_0044
SP_0187,SP_0044
SP_1998,SP_0413
SP_0035,SP_2114
SP_1998,SP_2114
SP_1998,SP_1544
SP_0035,SP_1277
SP_1998,SP_1277
SP_0035,SP_0019
SP_0035,SP_1970
SP_0035,SP_0138
SP_0035,SP_0044
SP_1998,SP_1084
SP_1998,SP_0187
SP_1998,SP_0035
SP_1998,SP_0019
SP_1998,SP_1970
SP_1998,SP_0138
SP_1998,SP_0044
SP_1646,SP_0962
SP_1646,SP_0784
SP_1607,SP_0351
SP_1607,SP_0355
SP_1607,SP_0352
SP_1607,SP_0353
SP_1867,SP_0351
SP_1867,SP_0355
SP_1867,SP_0352
SP_1867,SP_0353
SP_1828,SP_0351
SP_1828,SP_0355
SP_1828,SP_0352
SP_1828,SP_0353
SP_1852,SP_0351
SP_1852,SP_0355
SP_1852,SP_0352
SP_1852,SP_0353
SP_1829,SP_0351
SP_1829,SP_0355
SP_1829,SP_0352
SP_1829,SP_0353
SP_1699,SP_1298
SP_0291,SP_0202
SP_0291,SP_1229
SP_0291,SP_0251
SP_0291,SP_0245
SP_0291,SP_0459
SP_0251,SP_0202
SP_0459,SP_0202
SP_2152,SP_2148
SP_2152,SP_0917
SP_2152,SP_0278
SP_1084,SP_0494
SP_0187,SP_0494
SP_0502,SP_0494
SP_1084,SP_1817
SP_1084,SP_1816
SP_0187,SP_1817
SP_0187,SP_1816
SP_1084,SP_1276
SP_1084,SP_1275
SP_0187,SP_1276
SP_0187,SP_1275
SP_1084,SP_0046
SP_0187,SP_0046
SP_1084,SP_1445
SP_0187,SP_1445
SP_1084,SP_1590
SP_1084,SP_1589
SP_0187,SP_1590
SP_0187,SP_1589
SP_1084,SP_0437
SP_1084,SP_0438
SP_1084,SP_0436
SP_0187,SP_0437
SP_0187,SP_0438
SP_0187,SP_0436
SP_1084,SP_0045
SP_0187,SP_0045
SP_1084,SP_1468
SP_1084,SP_1467
SP_0187,SP_1468
SP_0187,SP_1467
SP_1084,SP_0138
SP_0187,SP_0138
SP_0502,SP_1817
SP_0502,SP_1816
SP_0502,SP_1276
SP_0502,SP_1275
SP_0502,SP_0046
SP_0502,SP_1445
SP_0502,SP_0266
SP_0502,SP_1590
SP_0502,SP_1589
SP_0502,SP_0665
SP_0502,SP_0437
SP_0502,SP_0438
SP_0502,SP_0436
SP_0502,SP_0045
SP_0502,SP_1468
SP_0502,SP_1467
SP_0502,SP_0138
SP_0502,SP_1084
SP_0502,SP_0187
SP_1024,SP_0589
SP_1024,SP_1812
SP_1024,SP_1811
SP_1024,SP_0411
SP_1983,SP_0446
SP_1983,SP_1163
SP_1983,SP_1164
SP_1983,SP_0445
SP_1163,SP_1983
SP_1164,SP_1983
SP_1524,SP_0762
SP_1524,SP_0660
SP_1524,SP_1359
SP_1524,SP_1084
SP_1524,SP_0187
SP_1524,SP_0788
SP_1524,SP_0585
SP_0149,SP_0762
SP_0149,SP_0660
SP_0149,SP_1359
SP_0149,SP_1084
SP_0149,SP_0187
SP_0149,SP_0788
SP_0149,SP_0585
SP_1084,SP_0762
SP_0187,SP_0762
SP_0585,SP_0762
SP_1084,SP_0788
SP_0187,SP_0788
SP_0585,SP_0788
SP_0897,SP_1701
SP_0897,SP_1700
SP_1128,SP_1701
SP_1128,SP_1700
SP_1068,SP_1701
SP_1068,SP_1700
SP_1812,SP_2229
SP_1811,SP_2229
SP_1084,SP_0581
SP_1084,SP_0579
SP_0187,SP_0581
SP_0187,SP_0579
SP_1084,SP_2100
SP_0187,SP_2100
SP_1415,SP_2127
SP_1415,SP_2128
SP_1415,SP_2030
SP_1415,SP_1615
SP_1415,SP_0252
SP_1415,SP_0397
SP_1415,SP_0736
SP_1415,SP_2070
SP_1415,SP_1721
SP_1415,SP_0266
SP_1415,SP_0896
SP_1898,SP_1894
SP_0303,SP_1883
SP_0578,SP_1883
SP_0303,SP_0668
SP_0578,SP_0668
SP_0303,SP_2070
SP_0578,SP_2070
SP_0303,SP_0758
SP_0303,SP_1176
SP_0303,SP_1684
SP_0578,SP_0758
SP_0578,SP_1176
SP_0578,SP_1684
SP_0303,SP_1243
SP_0578,SP_1243
SP_0303,SP_1498
SP_0578,SP_1498
SP_0994,SP_0037
SP_0994,SP_0851
SP_0994,SP_2091
SP_0994,SP_2185
SP_0994,SP_2222
SP_0994,SP_2186
SP_2186,SP_0037
SP_2186,SP_0851
SP_2186,SP_2185
SP_2210,SP_1084
SP_2210,SP_0187
SP_2210,SP_0591
SP_2210,SP_1525
SP_2210,SP_1230
SP_1084,SP_0591
SP_0187,SP_0591
SP_1084,SP_1230
SP_0187,SP_1230
SP_0148,SP_1084
SP_0148,SP_0187
SP_0620,SP_1084
SP_0620,SP_0187
SP_0148,SP_0591
SP_0620,SP_0591
SP_0148,SP_1525
SP_0620,SP_1525
SP_0148,SP_1230
SP_0620,SP_1230
SP_1525,SP_0591
SP_1525,SP_1230
SP_0048,SP_0290
SP_0048,SP_0197
SP_1024,SP_0290
SP_1024,SP_0197
SP_0050,SP_0290
SP_0050,SP_0197
SP_1735,SP_0290
SP_1735,SP_0197
SP_0050,SP_1229
SP_1735,SP_1229
SP_0050,SP_0048
SP_0050,SP_1024
SP_0050,SP_1571
SP_1735,SP_0048
SP_1735,SP_1024
SP_1735,SP_1571
SP_1817,SP_1815
SP_1816,SP_1815
SP_0450,SP_0446
SP_0450,SP_0445
SP_0450,SP_0251
SP_0450,SP_0459
SP_1525,SP_0446
SP_1525,SP_0445
SP_1525,SP_0251
SP_1525,SP_0459
SP_2185,SP_1190
SP_2185,SP_0605
SP_2185,SP_2166
SP_2185,SP_1173
SP_2185,SP_2091
SP_2185,SP_1574
SP_1603,SP_1179
SP_1603,SP_1180
SP_0994,SP_1855
SP_0994,SP_2055
SP_0994,SP_2026
SP_0994,SP_0285
SP_0994,SP_2186
SP_0994,SP_0253
SP_0994,SP_1491
SP_0994,SP_2184
SP_0994,SP_0199
SP_0989,SP_0828
SP_0989,SP_1095
SP_0989,SP_0829
SP_1190,SP_1119
SP_1190,SP_1468
SP_1190,SP_1467
SP_1812,SP_2012
SP_1811,SP_2012
SP_1812,SP_1190
SP_1811,SP_1190
SP_1812,SP_0252
SP_1811,SP_0252
SP_1812,SP_2127
SP_1812,SP_2128
SP_1812,SP_2030
SP_1812,SP_1615
SP_1811,SP_2127
SP_1811,SP_2128
SP_1811,SP_2030
SP_1811,SP_1615
SP_1812,SP_1119
SP_1811,SP_1119
SP_1812,SP_0843
SP_1811,SP_0843
SP_1812,SP_0317
SP_1811,SP_0317
SP_1812,SP_0605
SP_1811,SP_0605
SP_1812,SP_1468
SP_1812,SP_1467
SP_1811,SP_1468
SP_1811,SP_1467
SP_1812,SP_1574
SP_1811,SP_1574
SP_0843,SP_1119
SP_0317,SP_1119
SP_0605,SP_1119
SP_0843,SP_1468
SP_0843,SP_1467
SP_0317,SP_1468
SP_0317,SP_1467
SP_0605,SP_1468
SP_0605,SP_1467
SP_1095,SP_1577
