source,target
SP_1421,SP_1577
SP_1278,SP_1577
SP_1095,SP_0702
SP_1095,SP_2016
SP_1095,SP_1847
SP_1095,SP_0046
SP_1095,SP_1815
SP_1421,SP_0702
SP_1278,SP_0702
SP_1421,SP_2016
SP_1278,SP_2016
SP_1421,SP_1847
SP_1278,SP_1847
SP_1421,SP_0046
SP_1278,SP_0046
SP_1421,SP_1815
SP_1278,SP_1815
SP_0749,SP_0626
SP_0750,SP_0626
SP_0751,SP_0626
SP_0753,SP_0626
SP_0752,SP_0626
SP_0749,SP_0856
SP_0750,SP_0856
SP_0751,SP_0856
SP_0753,SP_0856
SP_0752,SP_0856
SP_0749,SP_1084
SP_0749,SP_0187
SP_0750,SP_1084
SP_0750,SP_0187
SP_0751,SP_1084
SP_0751,SP_0187
SP_0753,SP_1084
SP_0753,SP_0187
SP_0752,SP_1084
SP_0752,SP_0187
SP_0749,SP_0254
SP_0750,SP_0254
SP_0751,SP_0254
SP_0753,SP_0254
SP_0752,SP_0254
SP_0626,SP_0254
SP_1084,SP_0856
SP_0187,SP_0856
SP_1084,SP_0626
SP_0187,SP_0626
SP_1084,SP_0254
SP_0187,SP_0254
SP_1898,SP_1853
SP_1898,SP_0675
SP_1898,SP_0648
SP_1249,SP_0012
SP_1249,SP_0019
SP_1249,SP_0050
SP_1249,SP_2228
SP_0012,SP_0019
SP_0050,SP_0019
SP_1698,SP_2173
SP_1698,SP_1671
SP_1387,SP_0918
SP_1388,SP_0918
SP_1389,SP_0918
SP_1386,SP_0918
SP_0922,SP_0918
SP_1084,SP_2121
SP_0187,SP_2121
SP_1403,SP_1898
SP_0856,SP_1258
SP_2126,SP_1258
SP_2126,SP_0856
SP_0586,SP_0669
SP_1084,SP_0933
SP_0187,SP_0933
SP_1084,SP_0264
SP_0187,SP_0264
SP_1861,SP_0933
SP_1860,SP_0933
SP_1861,SP_0264
SP_1860,SP_0264
SP_1084,SP_1998
SP_0187,SP_1998
SP_1084,SP_1542
SP_0187,SP_1542
SP_0138,SP_1998
SP_1970,SP_1998
SP_0138,SP_1084
SP_0138,SP_0187
SP_0138,SP_1542
SP_1970,SP_1084
SP_1970,SP_0187
SP_1970,SP_1542
SP_0831,SP_1583
SP_0835,SP_1583
SP_0340,SP_1525
SP_0340,SP_0585
SP_1525,SP_0585
SP_1369,SP_0035
SP_2151,SP_1277
SP_1276,SP_1277
SP_1275,SP_1277
SP_1276,SP_2151
SP_1275,SP_2151
SP_1276,SP_2150
SP_1275,SP_2150
SP_0918,SP_0991
SP_0917,SP_0921
SP_0626,SP_0568
SP_0749,SP_0568
SP_0750,SP_0568
SP_0751,SP_0568
SP_0753,SP_0568
SP_0752,SP_0568
SP_0749,SP_0856
SP_0750,SP_0856
SP_0751,SP_0856
SP_0753,SP_0856
SP_0752,SP_0856
SP_0749,SP_0626
SP_0750,SP_0626
SP_0751,SP_0626
SP_0753,SP_0626
SP_0752,SP_0626
SP_2157,SP_1220
SP_2066,SP_0450
SP_2066,SP_1084
SP_2066,SP_0187
SP_2066,SP_1631
SP_1084,SP_0450
SP_0187,SP_0450
SP_1084,SP_1631
SP_0187,SP_1631
SP_1119,SP_0499
SP_1119,SP_1655
SP_1119,SP_1126
SP_0375,SP_1468
SP_0375,SP_1467
SP_0828,SP_1468
SP_0828,SP_1467
SP_0375,SP_1616
SP_0375,SP_1983
SP_0375,SP_1271
SP_0828,SP_1271
SP_0375,SP_0828
SP_1607,SP_1366
SP_1607,SP_1365
SP_1867,SP_1366
SP_1867,SP_1365
SP_1828,SP_1366
SP_1828,SP_1365
SP_1580,SP_0312
SP_1580,SP_0074
SP_1580,SP_2107
SP_1881,SP_0688
SP_0477,SP_0668
SP_1184,SP_0668
SP_2021,SP_0668
SP_0265,SP_0668
SP_0730,SP_2044
SP_0730,SP_1100
SP_1229,SP_0050
SP_1229,SP_1735
SP_0384,SP_1205
SP_1161,SP_1163
SP_1161,SP_1164
SP_1588,SP_1163
SP_1588,SP_1164
SP_1374,SP_1296
SP_1374,SP_1817
SP_1374,SP_1816
SP_1374,SP_0665
SP_0035,SP_1369
SP_0035,SP_1373
SP_1296,SP_0035
SP_1296,SP_1369
SP_1296,SP_1373
SP_2127,SP_1701
SP_2127,SP_1700
SP_2128,SP_1701
SP_2128,SP_1700
SP_2030,SP_1701
SP_2030,SP_1700
SP_1615,SP_1701
SP_1615,SP_1700
SP_2127,SP_2012
SP_2128,SP_2012
SP_2030,SP_2012
SP_1615,SP_2012
SP_0605,SP_1701
SP_0605,SP_1700
SP_0605,SP_2012
SP_0252,SP_1701
SP_0252,SP_1700
SP_0252,SP_2012
SP_0764,SP_0702
SP_0964,SP_0702
SP_0963,SP_0702
SP_0844,SP_1208
SP_0844,SP_0842
SP_2148,SP_2150
SP_1506,SP_0375
SP_0354,SP_1838
SP_1364,SP_1838
SP_0457,SP_1838
SP_0354,SP_0350
SP_1364,SP_0350
SP_0457,SP_0350
SP_0354,SP_0337
SP_1364,SP_0337
SP_0457,SP_0337
SP_1559,SP_1415
SP_2056,SP_1559
SP_2056,SP_1415
SP_2056,SP_0266
SP_2056,SP_1176
SP_0266,SP_1415
SP_1176,SP_1415
SP_1727,SP_1726
SP_1179,SP_1959
SP_1180,SP_1959
SP_1179,SP_1208
SP_1180,SP_1208
SP_1179,SP_1738
SP_1180,SP_1738
SP_2197,SP_1983
SP_2196,SP_1983
SP_2198,SP_1983
SP_0831,SP_1847
SP_0835,SP_1847
SP_1848,SP_1847
SP_0749,SP_0856
SP_0750,SP_0856
SP_0751,SP_0856
SP_0753,SP_0856
SP_0752,SP_0856
SP_0749,SP_0626
SP_0750,SP_0626
SP_0751,SP_0626
SP_0753,SP_0626
SP_0752,SP_0626
SP_0749,SP_1659
SP_0750,SP_1659
SP_0751,SP_1659
SP_0753,SP_1659
SP_0752,SP_1659
SP_0626,SP_1659
SP_0669,SP_1571
SP_0290,SP_1571
SP_0197,SP_1571
SP_0921,SP_0922
SP_1277,SP_1167
SP_1013,SP_1361
SP_1013,SP_1014
SP_1361,SP_1014
SP_2095,SP_0825
SP_1205,SP_0261
SP_1117,SP_1747
SP_1117,SP_1859
SP_1959,SP_0274
SP_1959,SP_0002
SP_1959,SP_0993
SP_1959,SP_0895
SP_1959,SP_0865
SP_1959,SP_0936
SP_1959,SP_0765
SP_1959,SP_0403
SP_1959,SP_1156
SP_1959,SP_0032
SP_1959,SP_1540
SP_1959,SP_2203
SP_1959,SP_1117
SP_1959,SP_1908
SP_1959,SP_1072
SP_0844,SP_1018
SP_0844,SP_0831
SP_0844,SP_0842
SP_0844,SP_0835
SP_0665,SP_0289
SP_0357,SP_2142
SP_0357,SP_1675
SP_0357,SP_1324
SP_0360,SP_2142
SP_0360,SP_1675
SP_0360,SP_1324
SP_0357,SP_1329
SP_0357,SP_1676
SP_0360,SP_1329
SP_0360,SP_1676
SP_1847,SP_1445
SP_1847,SP_2228
SP_2228,SP_1445
SP_2126,SP_0856
SP_0688,SP_1530
SP_0688,SP_1589
SP_1747,SP_1420
SP_1968,SP_0971
SP_0289,SP_0290
SP_0289,SP_0197
SP_1375,SP_1377
SP_0589,SP_2210
SP_1671,SP_1670
SP_1360,SP_2066
SP_0702,SP_0701
SP_0477,SP_1192
SP_0477,SP_1193
SP_1184,SP_1192
SP_1184,SP_1193
SP_1576,SP_1525
SP_1231,SP_1968
SP_1163,SP_1162
SP_1164,SP_1162
SP_0383,SP_0382
SP_0357,SP_0351
SP_0357,SP_0355
SP_0357,SP_0352
SP_0357,SP_0353
SP_0360,SP_0351
SP_0360,SP_0355
SP_0360,SP_0352
SP_0360,SP_0353
SP_0303,SP_2070
SP_0578,SP_2070
SP_0303,SP_0668
SP_0578,SP_0668
SP_0303,SP_1243
SP_0578,SP_1243
SP_1373,SP_0035
SP_2016,SP_1421
SP_2016,SP_1747
SP_1521,SP_0688
SP_1243,SP_1506
SP_1371,SP_1374
SP_1813,SP_1814
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0758,SP_2107
SP_2109,SP_2107
SP_2108,SP_2107
SP_2110,SP_2107
SP_2109,SP_2106
SP_2108,SP_2106
SP_2110,SP_2106
SP_1258,SP_1255
SP_1377,SP_1376
SP_0149,SP_0660
SP_0149,SP_1359
SP_0413,SP_1013
SP_0046,SP_0051
SP_1014,SP_1555
SP_0047,SP_0054
SP_0839,SP_1230
SP_1814,SP_1812
SP_1814,SP_1811
SP_0991,SP_0340
SP_0629,SP_0457
SP_0369,SP_0457
SP_0872,SP_0457
SP_2010,SP_0457
SP_0336,SP_0457
SP_1673,SP_0457
SP_2099,SP_0457
SP_0261,SP_0457
SP_0261,SP_2010
SP_0261,SP_0369
SP_0261,SP_2099
SP_0019,SP_0056
SP_0051,SP_0048
SP_0447,SP_2126
SP_1524,SP_0585
SP_1815,SP_1813
SP_1230,SP_1231
SP_0048,SP_0045
SP_0250,SP_0303
SP_0250,SP_0578
SP_0308,SP_0303
SP_0308,SP_0578
SP_0474,SP_0303
SP_0474,SP_0578
SP_0310,SP_0303
SP_0310,SP_0578
SP_0249,SP_0303
SP_0249,SP_0578
SP_2024,SP_0303
SP_2024,SP_0578
SP_2022,SP_0303
SP_2022,SP_0578
SP_0248,SP_0303
SP_0248,SP_0578
SP_0305,SP_0303
SP_0305,SP_0578
SP_2023,SP_0303
SP_2023,SP_0578
SP_0045,SP_0047
SP_0056,SP_0050
SP_1701,SP_1375
SP_1700,SP_1375
SP_0054,SP_0044
SP_0292,SP_0289
SP_0044,SP_0056
SP_1589,SP_1670
SP_1670,SP_0337
SP_1185,SP_0477
SP_1185,SP_1184
SP_1186,SP_0477
SP_1186,SP_1184
SP_0476,SP_0477
SP_0476,SP_1184
SP_0478,SP_0477
SP_0478,SP_1184
SP_0689,SP_0502
SP_0689,SP_0502
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_1624
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_0422
SP_0419,SP_1624
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0424,SP_0419
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0417,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0420
SP_0422,SP_1699
SP_1699,SP_0420
SP_1624,SP_0420
SP_0037,SP_0420
SP_0851,SP_0420
SP_1624,SP_1699
SP_0037,SP_1699
SP_0851,SP_1699
SP_0422,SP_0421
SP_0424,SP_0419
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0425,SP_0427
SP_0425,SP_0426
SP_1900,SP_0425
SP_0427,SP_0425
SP_0426,SP_0425
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_1624
SP_0419,SP_0422
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_0422,SP_0421
SP_0421,SP_0424
SP_0424,SP_0419
SP_0103,SP_1837
SP_1837,SP_1838
SP_1838,SP_0102
SP_0102,SP_1367
SP_1271,SP_1270
SP_1270,SP_1367
SP_1367,SP_1366
SP_1367,SP_1365
SP_1366,SP_1273
SP_1366,SP_1274
SP_1365,SP_1273
SP_1365,SP_1274
SP_1267,SP_1273
SP_1267,SP_1274
SP_1269,SP_1267
SP_1273,SP_1364
SP_1274,SP_1364
SP_0616,SP_1590
SP_0616,SP_1589
SP_1590,SP_0629
SP_1590,SP_0369
SP_1590,SP_0872
SP_1590,SP_2010
SP_1590,SP_0336
SP_1590,SP_1673
SP_1590,SP_2099
SP_1589,SP_0629
SP_1589,SP_0369
SP_1589,SP_0872
SP_1589,SP_2010
SP_1589,SP_0336
SP_1589,SP_1673
SP_1589,SP_2099
SP_0493,SP_0556
SP_0493,SP_0232
SP_0493,SP_0959
SP_0236,SP_0556
SP_0236,SP_0232
SP_0236,SP_0959
SP_1961,SP_0556
SP_1961,SP_0232
SP_1961,SP_0959
SP_1960,SP_0556
SP_1960,SP_0232
SP_1960,SP_0959
SP_1737,SP_0556
SP_1737,SP_0232
SP_1737,SP_0959
SP_0806,SP_1908
SP_0806,SP_1540
SP_0806,SP_2203
SP_1219,SP_1908
SP_1219,SP_1540
SP_1219,SP_2203
SP_0806,SP_0274
SP_0806,SP_0002
SP_0806,SP_0993
SP_0806,SP_0895
SP_0806,SP_0865
SP_0806,SP_0936
SP_0806,SP_0765
SP_1219,SP_0274
SP_1219,SP_0002
SP_1219,SP_0993
SP_1219,SP_0895
SP_1219,SP_0865
SP_1219,SP_0936
SP_1219,SP_0765
SP_0806,SP_0032
SP_1219,SP_0032
SP_0259,SP_1908
SP_0259,SP_1540
SP_0259,SP_2203
SP_0179,SP_1908
SP_0179,SP_1540
SP_0179,SP_2203
SP_1697,SP_1908
SP_1697,SP_1540
SP_1697,SP_2203
SP_0855,SP_1908
SP_0855,SP_1540
SP_0855,SP_2203
SP_0852,SP_1908
SP_0852,SP_1540
SP_0852,SP_2203
SP_0259,SP_0274
SP_0259,SP_0002
SP_0259,SP_0993
SP_0259,SP_0895
SP_0259,SP_0865
SP_0259,SP_0936
SP_0259,SP_0765
SP_0179,SP_0274
SP_0179,SP_0002
SP_0179,SP_0993
SP_0179,SP_0895
SP_0179,SP_0865
SP_0179,SP_0936
SP_0179,SP_0765
SP_1697,SP_0274
SP_1697,SP_0002
SP_1697,SP_0993
SP_1697,SP_0895
SP_1697,SP_0865
SP_1697,SP_0936
SP_1697,SP_0765
SP_0855,SP_0274
SP_0855,SP_0002
SP_0855,SP_0993
SP_0855,SP_0895
SP_0855,SP_0865
SP_0855,SP_0936
SP_0855,SP_0765
SP_0852,SP_0274
SP_0852,SP_0002
SP_0852,SP_0993
SP_0852,SP_0895
SP_0852,SP_0865
SP_0852,SP_0936
SP_0852,SP_0765
SP_0259,SP_0032
SP_0179,SP_0032
SP_1697,SP_0032
SP_0855,SP_0032
SP_0852,SP_0032
SP_1117,SP_0855
SP_1117,SP_0852
SP_0274,SP_0855
SP_0274,SP_0852
SP_0002,SP_0855
SP_0002,SP_0852
SP_0993,SP_0855
SP_0993,SP_0852
SP_0895,SP_0855
SP_0895,SP_0852
SP_0865,SP_0855
SP_0865,SP_0852
SP_0936,SP_0855
SP_0936,SP_0852
SP_0765,SP_0855
SP_0765,SP_0852
SP_2285,SP_2069
SP_2246,SP_2069
SP_0273,SP_2069
SP_2214,SP_2069
SP_1489,SP_2069
SP_0435,SP_2069
SP_2299,SP_0278
SP_2249,SP_0278
SP_2262,SP_0278
SP_2250,SP_0278
SP_2274,SP_0278
SP_0273,SP_0278
SP_2214,SP_0278
SP_1489,SP_0278
SP_0435,SP_0278
SP_2256,SP_0581
SP_2256,SP_0579
SP_2289,SP_0581
SP_2289,SP_0579
SP_0273,SP_0581
SP_0273,SP_0579
SP_2214,SP_0581
SP_2214,SP_0579
SP_1489,SP_0581
SP_1489,SP_0579
SP_0435,SP_0581
SP_0435,SP_0579
